40.65539977447831,-74.01062786579132    
40.65708866668485,-74.00870203971863    
40.6610633719006,-73.97945255041122     
40.6627059,-73.9569115  
40.6630619,-73.9538746  
40.66314,-73.9605695    
40.663779,-73.98396846  
40.6642406,-73.9574686  
40.66514681533792,-73.97637605667114    
40.665816,-73.956934    
40.6662078,-73.98199886 
40.666287,-73.98895053  
40.6663181,-73.9854617  
40.666439306870814,-73.9605563879013    
40.6679411,-73.9588     
40.668127,-73.98377641  
40.668132,-73.97363831  
40.6685455,-73.99333264 
40.668603,-73.9904394   
40.6686273,-73.98700053 
40.6686627,-73.97988067 
40.6686744,-73.9618148  
40.6691783,-73.9554162  
40.6703837,-73.97839676 
40.6704836,-73.98208968 
40.6704922,-73.98541675 
40.6705135,-73.98876585 
40.6707767,-73.9576801  
40.6711978,-73.97484126 
40.6716493,-73.9631145  
40.671907,-73.993612    
40.6721683,-73.9609     
40.6725058,-74.00494695 
40.67260298150126,-73.98983001708984    
40.67267243410948,-74.0087952464819     
40.672695,-73.954131    
40.6728155,-73.98352355 
40.6729679,-73.97087984 
40.67363551341504,-74.01195555925369    
40.6737236,-73.9631611  
40.6740123,-73.9671457  
40.6740886,-73.9787282  
40.6741806,-73.9564947  
40.67434,-74.00194698   
40.6746957,-73.99785768 
40.6747055,-74.0075572  
40.6750207,-73.97111473 
40.6750705,-73.98775226 
40.675146838709786,-73.97523209452629   
40.6751622,-73.9814832  
40.6753274,-74.0100698  
40.6758324,-73.9561677  
40.6758329439129,-74.01472628116608     
40.676368,-73.952918    
40.6763744,-74.00324957 
40.6763947,-73.99869893 
40.6765198,-73.9596082  
40.6765304,-73.97846879 
40.6767,-73.969024      
40.6769694,-73.96579    
40.6769993,-74.00647134 
40.677027,-73.9865      
40.677236,-74.015665    
40.6772744,-73.98282002 
40.6773429,-74.01275056 
40.67759206937376,-73.955637216568      
40.6776147,-73.97324283 
40.6777287,-73.99364123 
40.6777748,-74.0094613  
40.678045,-73.962408    
40.6783563,-74.00014502 
40.6786,-73.90369       
40.6786115,-73.99037292 
40.6787242,-73.99599099 
40.67890679,-73.94142771        
40.679043,-74.011169    
40.67909799721684,-73.98765474557877    
40.6791944,-73.9587903  
40.6792788,-73.98154004 
40.6793307,-73.97519523 
40.6794268,-73.9298911  
40.6794327,-74.00785041 
40.6794388,-73.9680438  
40.67945,-73.90474      
40.6795766,-73.97854971 
40.6800105,-73.938475   
40.6802133,-73.98432695 
40.680342423,-73.9557689392     
40.6803560840434,-73.9476791024208      
40.6804836,-73.9646795  
40.680611,-73.99475825  
40.680944723477296,-73.97567331790923   
40.6809591,-73.99905709 
40.6809741,-73.9710097  
40.6809833854,-73.9500479759    
40.6812117,-74.00860912 
40.68139,-73.90756      
40.6814598,-73.934903   
40.68186,-73.959432     
40.681990442707026,-73.99079024791718   
40.68216564,-73.95399026        
40.6823687,-73.944118   
40.682601,-73.938037    
40.6828003,-73.99990419 
40.68281,-73.90623      
40.6829151,-73.99318208 
40.6830456,-74.00348559 
40.6831164,-73.99785267 
40.68312489,-73.97895137        
40.68319988172761,-73.91166642308235    
40.683238654603414,-73.96599590778351   
40.683426,-73.984275    
40.68382604,-73.97632328        
40.68402,-73.94977      
40.68415748,-73.96922273        
40.6845683,-73.95881081 
40.68458,-73.90925      
40.68461653897949,-73.98721285164356    
40.6847514,-73.99917254 
40.68488,-73.96304      
40.6849668,-73.98620772 
40.6849894,-73.99440329 
40.68506807308177,-73.97790759801863    
40.6851443,-73.95380904 
40.6851532,-73.94111    
40.6853761,-73.98302136 
40.68539567,-73.97431458        
40.68565,-73.91564      
40.6859296,-74.00242364 
40.6861758,-73.99645295 
40.686203,-73.944694    
40.686312,-73.935775    
40.686371,-73.99383324  
40.6864442,-73.98759104 
40.68650065,-73.96563307        
40.68652,-73.91321      
40.68663,-73.9168       
40.6867443,-73.99063168 
40.68676793,-73.95928168        
40.68683208,-73.9796772 
40.68691865,-73.976682  
40.68753406,-73.97265183        
40.68763155,-74.0016256 
40.68764484,-73.96968902        
40.6881529,-73.99520919 
40.6882,-73.90798       
40.68822,-73.91966      
40.6883337,-73.950916   
40.68841,-73.979458     
40.688417427540834,-73.98451656103134   
40.68851534,-73.9647628 
40.68858,-73.91227      
40.68900443,-73.96023854        
40.68906,-73.90506      
40.68926942,-73.98912867        
40.68929,-73.90951      
40.68940747,-73.96885458        
40.6894932,-73.942061   
40.68962188790333,-73.98304268717766    
40.68981035,-73.97493121        
40.689888,-73.981013    
40.68989,-73.91458      
40.6900815,-73.947915   
40.6902375,-73.99203074 
40.69047,-73.923511     
40.69055,-73.91181      
40.69064807082943,-73.95746178925037    
40.69072549,-73.95133465        
40.69081,-73.90448      
40.69089272,-73.99612349        
40.69102925677968,-73.99183362722397    
40.69122,-73.91693      
40.69128258,-73.9452416 
40.69146,-73.92146      
40.69165183,-73.9999786 
40.69178,-73.97877      
